"","skill_id","job_skills"
"56726",56726," Nanomotion controls"
"56727",56727," High vacuum systems"
"56728",56728," Xray optics"
"56729",56729," Xray pixel detectors"
"56730",56730,"Clinical Laboratory Equipment"
"56731",56731," ASCP Medical Technologist"
"56732",56732," AMT Medical Technologist"
"56733",56733," Hospital Laboratory"
"56734",56734," Balanced Scorecard"
"56735",56735," Mainframe data migration"
"56736",56736," Azure Blob Store"
"56737",56737," ACID Transactions"
"56738",56738," SQL Query Engines"
"56739",56739," Execution Engine"
"56740",56740," RealWorld Use Cases"
"56741",56741," Analytic instruments"
"56742",56742," Blood sampling"
"56743",56743," Test results interpretation"
"56744",56744," Error investigation"
"56745",56745," Safe environment"
"56746",56746," California Department of Health Services"
"56747",56747," MLS (ASCP)"
"56748",56748," H (ASCP)"
"56749",56749," C (ASCP)"
"56750",56750," M (ASCP)"
"56751",56751," MB (ASCP)"
"56752",56752," SC (ASCP)"
"56753",56753," SM (ASCP)"
"56754",56754," SI (ASCP)"
"56755",56755," MT (AMT)"
"56756",56756," MT (HEW)"
"56757",56757," MT (AAB)"
"56758",56758," rStudio"
"56759",56759," Participating in Design Reviews"
"56760",56760," Review Code"
"56761",56761," Contributing to Documentations"
"56762",56762," Triaging"
"56763",56763," Scenario Testing"
"56764",56764," Fundamental Modeling"
"56765",56765," Data Science Suite"
"56766",56766," CoDevelopment"
"56767",56767," Project Economics"
"56768",56768," Investment Decisions"
"56769",56769," Pay Range"
"56770",56770," PathNet"
"56771",56771," PowerChart"
"56772",56772," Lawson Supply Chain"
"56773",56773," CLS (NCA)"
"56774",56774," CLIA 493.1489"
"56775",56775," CLT (NCA)"
"56776",56776,"Data center construction"
"56777",56777," CPM scheduling"
"56778",56778," Construction budgets"
"56779",56779," Safety programs"
"56780",56780," Shop drawings"
"56781",56781," Material procurement"
"56782",56782," QC program"
"56783",56783," Construction market"
"56784",56784," Spanish (plus)"
"56785",56785," Employment eligibility (US)"
"56786",56786," Covid19 vaccination (certain positions)"
"56787",56787," Benefits (medical dental vision retirement savings flexible spending accounts life insurance educational assistance PTO parenting benefits longterm disability Ryan Foundation volunteer events)"
"56788",56788," Engineering Excellence"
"56789",56789," Masters' Degree"
"56790",56790," Spring Core"
"56791",56791," Spring Integration"
"56792",56792," File handling"
"56793",56793," Data system operation"
"56794",56794," Principal Scientist"
"56795",56795," Computational Tissue Imaging Research"
"56796",56796," Biomarker"
"56797",56797," Precision Medicine"
"56798",56798," Cellular imaging"
"56799",56799," Pathology image analysis"
"56800",56800,"IT Audit"
"56801",56801," Change Audit"
"56802",56802," Internal Audit Planning"
"56803",56803," Transformation Audit"
"56804",56804," Data Analytics Strategy"
"56805",56805," Control Improvement"
"56806",56806," Data Analytics tools"
"56807",56807," Data Analytic strategies"
"56808",56808," Arbutus"
"56809",56809," Project Assurance"
"56810",56810," IT Change Management"
"56811",56811," Employment Reference Checks"
"56812",56812," Financial Checks"
"56813",56813," Criminal Record Checks"
"56814",56814," Needs assessment"
"56815",56815," Strategic selling"
"56816",56816," MLS (ASCP) or MT (ASCP)"
"56817",56817," specimen processing"
"56818",56818," test performance"
"56819",56819," reporting results"
"56820",56820," quality control"
"56821",56821," instrument maintenance"
"56822",56822," hematology"
"56823",56823," $6000.00 signon bonus"
"56824",56824," continuing education"
"56825",56825," Employersponsored Life and AD&D insurance"
"56826",56826," 401K with a company match"
"56827",56827," Microsoft SQL stack"
"56828",56828," Data Governance Suites"
"56829",56829," MDM systems"
"56830",56830," DMBOK2"
"56831",56831," Software specifications"
"56832",56832," Deep datadriven disciplines"
"56833",56833," Epic Cogito"
"56834",56834," Data Management Body of Knowledge"
"56835",56835," HIMSS Adoption Model for Analytics Maturity (AMAM)"
"56836",56836," Six Sigma Yellow Belt Certification"
"56837",56837," Communication competency"
"56838",56838," Leadership competency"
"56839",56839," Problem analysis and resolution"
"56840",56840," Effective interviewing skills"
"56841",56841," Clinical and business operations"
"56842",56842," Healthcare environment"
"56843",56843," Hospital and clinic culture"
"56844",56844," Regulatory requirements (e.g. JCAHO)"
"56845",56845," Health care requirements"
"56846",56846," Privacy (e.g. HIPAA)"
"56847",56847," Proficiency in applications"
"56848",56848," Project Web App"
"56849",56849," Calm and professional demeanor"
"56850",56850," Prepare work and presentations on short notice"
"56851",56851,"Software Development Engineer in Test"
"56852",56852," Test scenario design"
"56853",56853," Test case development"
"56854",56854," Test automation suite development"
"56855",56855," Retesting"
"56856",56856," Systems goals"
"56857",56857," Bug priority"
"56858",56858," Bug severity"
"56859",56859," Business Teams"
"56860",56860," Issue analysis"
"56861",56861," Impact analysis"
"56862",56862," Criticality analysis"
"56863",56863," Timeline estimation"
"56864",56864," Cross browser testing"
"56865",56865," Assumption management"
"56866",56866," WebdriverIO"
"56867",56867," Appium"
"56868",56868," POI"
"56869",56869," Nursing data management"
"56870",56870," Staffing methodology"
"56871",56871," Nursing informatics"
"56872",56872," ADN"
"56873",56873," BSN"
"56874",56874," MSN"
"56875",56875," Event processing"
"56876",56876," Highquality data"
"56877",56877," Reliable data"
"56878",56878," Health/Pharma Industry"
"56879",56879," Ph.D. or Master's Degree"
"56880",56880," Data Experiments"
"56881",56881," Web3"
"56882",56882," DeFi"
"56883",56883,"Product Strategy"
"56884",56884," Market Structure"
"56885",56885," Trading Systems"
"56886",56886," Financial Information Platforms"
"56887",56887," Japanese Language (Desirable)"
"56888",56888," 5+ years of experience in application development"
"56889",56889," 2+ years of experience with a public cloud"
"56890",56890," 3+ years experience with Distributed data/computing tools"
"56891",56891," 2+ years of experience with NoSQL implementation"
"56892",56892," 2+ years of data warehousing experience"
"56893",56893," 3+ years of experience with UNIX/Linux"
"56894",56894," HR Administration"
"56895",56895," Hiring Processes"
"56896",56896," Component Selection"
"56897",56897," Storage Experience"
"56898",56898," R Code"
"56899",56899," Salary Structures"
"56900",56900," Workstation Support"
"56901",56901," Query Coding"
"56902",56902,"AWS Automation"
"56903",56903," AMIs"
"56904",56904," ELB"
"56905",56905," Splunk ELK"
"56906",56906," Bachelor's Degree in Computer Science or related field"
"56907",56907," Process Certification (Six Sigma CBPP BPM ISO 20000 ITIL CMMI)"
"56908",56908,"Bachelor's in Computer Science or Data Analytics"
"56909",56909," 10+ years in Data Science and Analytics"
"56910",56910," Podman"
"56911",56911," Operational and Analytical Architecture"
"56912",56912," Data Pipeline Patterns"
"56913",56913," Central Data Platform"
"56914",56914," Epic Iris"
"56915",56915," Group Policy"
"56916",56916," DFS"
"56917",56917," Enterprise storage"
"56918",56918," Enterprisescale patch management"
"56919",56919," Network Technologies"
"56920",56920," Epic Cache"
"56921",56921," Quality standards"
"56922",56922," Quality processes"
"56923",56923," Advanced quality planning"
"56924",56924," Competitive validation"
"56925",56925," Supplier qualifications"
"56926",56926," Food safety"
"56927",56927," Supplier performance reviews"
"56928",56928," Supplier continuous improvement"
"56929",56929," Supplier risk management"
"56930",56930," Collaborative relationships with suppliers"
"56931",56931," Supplier development"
"56932",56932," Supplier audits"
"56933",56933," Supplier quality metrics"
"56934",56934," Product performance monitoring"
"56935",56935," Nonconformances"
"56936",56936," Critical to Quality (CTQ) programs"
"56937",56937," Over the counter (OTC/ATCQ) programs"
"56938",56938," Mock recovery program"
"56939",56939," Crisis action plans"
"56940",56940," Product evaluations"
"56941",56941," Packaging standards"
"56942",56942," Voice of the customer"
"56943",56943," Proactive quality systems"
"56944",56944," Complaint management"
"56945",56945," Complaint reporting"
"56946",56946," Complaint sample shipment"
"56947",56947," Cause and effect analysis"
"56948",56948," Corrective measures"
"56949",56949," Complaint trends reporting"
"56950",56950," Supplier performance review meetings"
"56951",56951," Supplier continuous improvement management"
"56952",56952," Supplier risk management processes"
"56953",56953," Global Quality and Safety Requirements (GQSR) manual"
"56954",56954," Paper/plastic products"
"56955",56955," Quality management systems"
"56956",56956," Continuous process improvements"
"56957",56957," Quality practices"
"56958",56958,"Concierge Attendant"
"56959",56959," Front Office experience"
"56960",56960," Hotel property management systems"
"56961",56961," WA drivers license"
"56962",56962," Perth and surrounding areas knowledge"
"56963",56963," Unrestricted working rights for Australia"
"56964",56964," Knowledge curiosity"
"56965",56965," Luxury environment experience"
"56966",56966," Audience Acquisition"
"56967",56967," Conversion Optimization"
"56968",56968," Channel Strategy"
"56969",56969," Numerical Skills"
"56970",56970," Direct Influence"
"56971",56971," Change Implementation"
"56972",56972," Collaborative Technologies"
"56973",56973," R Shiny/Plotly Dash"
"56974",56974," Hadoop (Hive)"
"56975",56975," Docker containerization"
"56976",56976," Linux/bash"
"56977",56977," Navisphere"
"56978",56978," Navisphere Analytics"
"56979",56979," NAST Analytics 2.0"
"56980",56980," Tree models"
"56981",56981," NoSQL solutions"
"56982",56982," 4 years of analytics experience"
"56983",56983," Intermediate SQL skills"
"56984",56984," Ability to travel up to 10% (domestically and internationally)"
"56985",56985," Bachelor’s degree from an accredited college or university"
"56986",56986," Analytics or supply chain degree"
"56987",56987," Intermediate knowledge of a programming language such as Python and/or R"
"56988",56988," Intermediate proficiency in Microsoft Excel and Microsoft Officerelated tools (PowerPivot)"
"56989",56989," Experience creating web visualizations using opensource software (R Shiny/Plotly Dash)"
"56990",56990," C.H. Robinson business experience or 3PL industry experience"
"56991",56991," Expert proficiency with TSQL"
"56992",56992," Expert experience with Python and/or R"
"56993",56993," Experience leveraging statistical methodologies to deliver actionable insights (e.g. regression analysis clustering and tree models)"
"56994",56994," Experience with NoSQL solutions such as Hadoop (Hive)"
"56995",56995," Experience using advanced thirdparty analytical tools (QlikView Tableau PowerBI)"
"56996",56996," Basic knowledge of Docker containerization"
"56997",56997," Basic knowledge of Linux/bash"
"56998",56998," Exposure to Navisphere Navisphere Analytics and NAST Analytics 2.0"
"56999",56999," Strong self and project management skills"
"57000",57000," Willingness to teach and mentor"
"57001",57001," Experience working with product teams in an iterative environment"
"57002",57002," Values a diverse and inclusive work environment"
"57003",57003," Industry Recognized ML Framework"
"57004",57004," Data Pipelines Design"
"57005",57005," Data Pipelines Implementation"
"57006",57006," Data Pipelines Scaling"
"57007",57007," Enterprise planning"
"57008",57008," Hypothesis validation"
"57009",57009," MS VBA"
"57010",57010," Reverseengineering"
"57011",57011," eSource Documents"
"57012",57012," SOPs and Work Instructions"
"57013",57013," ICH/GCP Compliance"
"57014",57014," UAT Planning and Execution"
"57015",57015," Medical Coding Review"
"57016",57016," Clinical Data Management Deliverables"
"57017",57017," data cleaning"
"57018",57018," GCP Standards"
"57019",57019," EDC Experience"
"57020",57020,"Computer Engineering"
"57021",57021," Processing Administration"
"57022",57022," Budget Forecasting"
"57023",57023," PreFunctional Commissioning"
"57024",57024," Functional Commissioning"
"57025",57025," Marketing and Business Development"
"57026",57026," Construction Experience"
"57027",57027,"Financial Crime Prevention"
"57028",57028," Money Laundering Risk Mitigation"
"57029",57029," Internal Fraud Detection"
"57030",57030," Reputational Risk Management"
"57031",57031," Compliance Framework Management"
"57032",57032," Regulatory Relationships Management"
"57033",57033," Business and Marketing Initiatives Approval"
"57034",57034," Investigations Department Management"
"57035",57035," AML Compliance Oversight"
"57036",57036," AML Program Development and Implementation"
"57037",57037," AML Program Maintenance"
"57038",57038," Local AML Requirements Knowledge"
"57039",57039," Monitoring and Reporting"
"57040",57040," Suspicious Activity Investigation"
"57041",57041," AML Policy Review"
"57042",57042," Law Enforcement Liaison"
